"state.x","suburb","yearSold","medianPrice","id","centrality","lat","lng"
"NSW","abbotsbury","2008",455000,1,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2009",517000,2,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2010",630000,3,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2011",643500,4,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2012",665000,5,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2013",658002,6,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2014",815000,7,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2015",1000000,8,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2016",960000,9,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2017",1080000,10,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2018",1062500,11,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2019",930000,12,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2020",1040000,13,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2021",1407500,14,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2022",1585000,15,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsbury","2023",1493000,16,"abbotsbury","-33.86513","150.85951"
"NSW","abbotsford","2007",601000,17,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2007",601000,18,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2007",601000,19,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2008",628000,20,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2008",628000,21,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2008",628000,22,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2009",679000,23,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2009",679000,24,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2009",679000,25,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2010",685000,26,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2010",685000,27,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2010",685000,28,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2011",727500,29,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2011",727500,30,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2011",727500,31,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2012",825000,32,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2012",825000,33,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2012",825000,34,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2013",880000,35,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2013",880000,36,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2013",880000,37,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2014",988000,38,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2014",988000,39,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2014",988000,40,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2015",1265000,41,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2015",1265000,42,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2015",1265000,43,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2016",1250000,44,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2016",1250000,45,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2016",1250000,46,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2017",1355000,47,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2017",1355000,48,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2017",1355000,49,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2018",1215000,50,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2018",1215000,51,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2018",1215000,52,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2019",1300000,53,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2019",1300000,54,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2019",1300000,55,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2020",1365000,56,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2020",1365000,57,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2020",1365000,58,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2021",1660000,59,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2021",1660000,60,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2021",1660000,61,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2022",1660000,62,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2022",1660000,63,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2022",1660000,64,"abbotsford","-24.83195","152.00444"
"NSW","abbotsford","2023",1742500,65,"abbotsford","-37.80387","145.00358"
"NSW","abbotsford","2023",1742500,66,"abbotsford","-33.85052","151.12987"
"NSW","abbotsford","2023",1742500,67,"abbotsford","-24.83195","152.00444"
"NSW","acacia gardens","2009",456000,68,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2010",484500,69,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2011",497000,70,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2012",516000,71,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2013",572500,72,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2014",640000,73,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2015",780000,74,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2016",815000,75,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2017",875000,76,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2018",780000,77,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2019",805000,78,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2020",835000,79,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2021",1107500,80,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2022",1140000,81,"acacia gardens","-33.73411","150.91377"
"NSW","acacia gardens","2023",1105000,82,"acacia gardens","-33.73411","150.91377"
"NSW","adamstown","2008",359000,83,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2009",285000,84,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2010",255000,85,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2011",302250,86,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2012",415000,87,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2013",434000,88,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2014",482500,89,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2015",470000,90,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2016",510000,91,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2017",630000,92,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2018",672500,93,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2019",625000,94,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2020",650000,95,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2021",787500,96,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2022",925000,97,"adamstown","-32.93921","151.72549"
"NSW","adamstown","2023",880000,98,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2010",406750,99,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2011",485000,100,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2012",510000,101,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2013",506000,102,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2014",567500,103,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2015",620000,104,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2016",638000,105,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2017",723500,106,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2018",750000,107,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2019",752500,108,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2020",810000,109,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2021",904000,110,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2022",1062500,111,"adamstown","-32.93921","151.72549"
"NSW","adamstown heights","2023",975000,112,"adamstown","-32.93921","151.72549"
"NSW","agnes banks","2016",600000,113,"agnes banks","-33.61656","150.6991"
"NSW","agnes banks","2017",917500,114,"agnes banks","-33.61656","150.6991"
"NSW","agnes banks","2018",720000,115,"agnes banks","-33.61656","150.6991"
"NSW","agnes banks","2019",722500,116,"agnes banks","-33.61656","150.6991"
"NSW","agnes banks","2020",1295000,117,"agnes banks","-33.61656","150.6991"
"NSW","agnes banks","2021",1320000,118,"agnes banks","-33.61656","150.6991"
"NSW","agnes banks","2022",1590000,119,"agnes banks","-33.61656","150.6991"
"NSW","agnes banks","2023",920000,120,"agnes banks","-33.61656","150.6991"
"NSW","airds","2022",621000,121,"airds","-34.08593","150.83302"
"NSW","airds","2023",650000,122,"airds","-34.08593","150.83302"
"NSW","albion park","2009",265000,123,"albion park","-34.58251","150.77615"
"NSW","albion park","2010",314250,124,"albion park","-34.58251","150.77615"
"NSW","albion park","2011",297475,125,"albion park","-34.58251","150.77615"
"NSW","albion park","2012",280000,126,"albion park","-34.58251","150.77615"
"NSW","albion park","2013",377000,127,"albion park","-34.58251","150.77615"
"NSW","albion park","2014",360000,128,"albion park","-34.58251","150.77615"
"NSW","albion park","2015",457500,129,"albion park","-34.58251","150.77615"
"NSW","albion park","2016",425000,130,"albion park","-34.58251","150.77615"
"NSW","albion park","2017",535000,131,"albion park","-34.58251","150.77615"
"NSW","albion park","2018",552500,132,"albion park","-34.58251","150.77615"
"NSW","albion park","2019",585000,133,"albion park","-34.58251","150.77615"
"NSW","albion park","2020",620000,134,"albion park","-34.58251","150.77615"
"NSW","albion park","2021",730000,135,"albion park","-34.58251","150.77615"
"NSW","albion park","2022",830500,136,"albion park","-34.58251","150.77615"
"NSW","albion park","2023",795000,137,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2008",199000,138,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2009",218500,139,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2010",315000,140,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2011",307000,141,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2012",320000,142,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2013",339000,143,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2014",375000,144,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2015",430000,145,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2016",480000,146,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2017",540000,147,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2018",550000,148,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2019",508000,149,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2020",566000,150,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2021",654750,151,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2022",730000,152,"albion park","-34.58251","150.77615"
"NSW","albion park rail","2023",742500,153,"albion park","-34.58251","150.77615"
"NSW","alexandria","2005",521000,154,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2006",595000,155,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2007",655000,156,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2008",720000,157,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2009",753500,158,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2010",827579,159,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2011",811000,160,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2012",802500,161,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2013",940000,162,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2014",1200000,163,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2015",1360000,164,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2016",860000,165,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2017",930000,166,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2018",877500,167,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2019",882000,168,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2020",950000,169,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2021",1023500,170,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2022",958500,171,"alexandria","-33.9082","151.19191"
"NSW","alexandria","2023",910000,172,"alexandria","-33.9082","151.19191"
"NSW","alfords point","2008",607500,173,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2009",732500,174,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2010",733750,175,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2011",830000,176,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2012",741000,177,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2013",800000,178,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2014",981500,179,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2015",1223500,180,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2016",1270000,181,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2017",1321000,182,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2018",1180000,183,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2019",1225284,184,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2020",1335000,185,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2021",1720000,186,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2022",1600000,187,"alfords point","-33.98789","151.02589"
"NSW","alfords point","2023",1630500,188,"alfords point","-33.98789","151.02589"
"NSW","allambie heights","2008",780000,189,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2009",841000,190,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2010",950000,191,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2011",887500,192,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2012",922500,193,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2013",922000,194,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2014",1173000,195,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2015",1338000,196,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2016",1500000,197,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2017",1676500,198,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2018",1561000,199,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2019",1620000,200,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2020",1777500,201,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2021",2490000,202,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2022",2312500,203,"allambie heights","-33.7702","151.24964"
"NSW","allambie heights","2023",2200000,204,"allambie heights","-33.7702","151.24964"
"NSW","allawah","2007",450000,205,"allawah","-33.97295","151.11424"
"NSW","allawah","2008",360500,206,"allawah","-33.97295","151.11424"
"NSW","allawah","2009",430150,207,"allawah","-33.97295","151.11424"
"NSW","allawah","2010",469000,208,"allawah","-33.97295","151.11424"
"NSW","allawah","2011",490000,209,"allawah","-33.97295","151.11424"
"NSW","allawah","2012",475500,210,"allawah","-33.97295","151.11424"
"NSW","allawah","2013",519500,211,"allawah","-33.97295","151.11424"
"NSW","allawah","2014",615000,212,"allawah","-33.97295","151.11424"
"NSW","allawah","2015",670000,213,"allawah","-33.97295","151.11424"
"NSW","allawah","2016",670000,214,"allawah","-33.97295","151.11424"
"NSW","allawah","2017",700000,215,"allawah","-33.97295","151.11424"
"NSW","allawah","2018",671500,216,"allawah","-33.97295","151.11424"
"NSW","allawah","2019",661500,217,"allawah","-33.97295","151.11424"
"NSW","allawah","2020",660000,218,"allawah","-33.97295","151.11424"
"NSW","allawah","2021",750000,219,"allawah","-33.97295","151.11424"
"NSW","allawah","2022",730000,220,"allawah","-33.97295","151.11424"
"NSW","allawah","2023",720000,221,"allawah","-33.97295","151.11424"
"NSW","ambarvale","2007",228000,222,"airds","-34.08593","150.83302"
"NSW","ambarvale","2008",350000,223,"airds","-34.08593","150.83302"
"NSW","ambarvale","2009",270000,224,"airds","-34.08593","150.83302"
"NSW","ambarvale","2010",299500,225,"airds","-34.08593","150.83302"
"NSW","ambarvale","2011",296500,226,"airds","-34.08593","150.83302"
"NSW","ambarvale","2012",295000,227,"airds","-34.08593","150.83302"
"NSW","ambarvale","2013",324000,228,"airds","-34.08593","150.83302"
"NSW","ambarvale","2014",405000,229,"airds","-34.08593","150.83302"
"NSW","ambarvale","2015",490000,230,"airds","-34.08593","150.83302"
"NSW","ambarvale","2016",505000,231,"airds","-34.08593","150.83302"
"NSW","ambarvale","2017",580000,232,"airds","-34.08593","150.83302"
"NSW","ambarvale","2018",550000,233,"airds","-34.08593","150.83302"
"NSW","ambarvale","2019",538500,234,"airds","-34.08593","150.83302"
"NSW","ambarvale","2020",560000,235,"airds","-34.08593","150.83302"
"NSW","ambarvale","2021",696250,236,"airds","-34.08593","150.83302"
"NSW","ambarvale","2022",782500,237,"airds","-34.08593","150.83302"
"NSW","ambarvale","2023",721000,238,"airds","-34.08593","150.83302"
"NSW","annandale","2006",501000,239,"alexandria","-33.9082","151.19191"
"NSW","annandale","2006",501000,240,"annandale","-19.30938","146.78699"
"NSW","annandale","2007",370000,241,"alexandria","-33.9082","151.19191"
"NSW","annandale","2007",370000,242,"annandale","-19.30938","146.78699"
"NSW","annandale","2008",405000,243,"alexandria","-33.9082","151.19191"
"NSW","annandale","2008",405000,244,"annandale","-19.30938","146.78699"
"NSW","annandale","2009",575000,245,"alexandria","-33.9082","151.19191"
"NSW","annandale","2009",575000,246,"annandale","-19.30938","146.78699"
"NSW","annandale","2010",590000,247,"alexandria","-33.9082","151.19191"
"NSW","annandale","2010",590000,248,"annandale","-19.30938","146.78699"
"NSW","annandale","2011",565500,249,"alexandria","-33.9082","151.19191"
"NSW","annandale","2011",565500,250,"annandale","-19.30938","146.78699"
"NSW","annandale","2012",538750,251,"alexandria","-33.9082","151.19191"
"NSW","annandale","2012",538750,252,"annandale","-19.30938","146.78699"
"NSW","annandale","2013",710000,253,"alexandria","-33.9082","151.19191"
"NSW","annandale","2013",710000,254,"annandale","-19.30938","146.78699"
"NSW","annandale","2014",641000,255,"alexandria","-33.9082","151.19191"
"NSW","annandale","2014",641000,256,"annandale","-19.30938","146.78699"
"NSW","annandale","2015",1260000,257,"alexandria","-33.9082","151.19191"
"NSW","annandale","2015",1260000,258,"annandale","-19.30938","146.78699"
"NSW","annandale","2016",1332500,259,"alexandria","-33.9082","151.19191"
"NSW","annandale","2016",1332500,260,"annandale","-19.30938","146.78699"
"NSW","annandale","2017",1630000,261,"alexandria","-33.9082","151.19191"
"NSW","annandale","2017",1630000,262,"annandale","-19.30938","146.78699"
"NSW","annandale","2018",1500000,263,"alexandria","-33.9082","151.19191"
"NSW","annandale","2018",1500000,264,"annandale","-19.30938","146.78699"
"NSW","annandale","2019",1450000,265,"alexandria","-33.9082","151.19191"
"NSW","annandale","2019",1450000,266,"annandale","-19.30938","146.78699"
"NSW","annandale","2020",1635000,267,"alexandria","-33.9082","151.19191"
"NSW","annandale","2020",1635000,268,"annandale","-19.30938","146.78699"
"NSW","annandale","2021",1960000,269,"alexandria","-33.9082","151.19191"
"NSW","annandale","2021",1960000,270,"annandale","-19.30938","146.78699"
"NSW","annandale","2022",1780000,271,"alexandria","-33.9082","151.19191"
"NSW","annandale","2022",1780000,272,"annandale","-19.30938","146.78699"
"NSW","annandale","2023",1775000,273,"alexandria","-33.9082","151.19191"
"NSW","annandale","2023",1775000,274,"annandale","-19.30938","146.78699"
"NSW","appin","2014",382500,275,"appin","-35.87843","143.87281"
"NSW","appin","2014",382500,276,"appin","-34.21184","150.80857"
"NSW","appin","2015",379000,277,"appin","-35.87843","143.87281"
"NSW","appin","2015",379000,278,"appin","-34.21184","150.80857"
"NSW","appin","2021",595000,279,"appin","-35.87843","143.87281"
"NSW","appin","2021",595000,280,"appin","-34.21184","150.80857"
"NSW","appin","2022",1005000,281,"appin","-35.87843","143.87281"
"NSW","appin","2022",1005000,282,"appin","-34.21184","150.80857"
"NSW","appin","2023",935000,283,"appin","-35.87843","143.87281"
"NSW","appin","2023",935000,284,"appin","-34.21184","150.80857"
"NSW","arcadia","2019",1550000,285,"arcadia","-36.5561","145.35359"
"NSW","arcadia","2019",1550000,286,"arcadia","-33.60681","151.06974"
"NSW","arcadia","2019",1550000,287,"arcadia","-19.14336","146.86038"
"NSW","arcadia","2020",1430000,288,"arcadia","-36.5561","145.35359"
"NSW","arcadia","2020",1430000,289,"arcadia","-33.60681","151.06974"
"NSW","arcadia","2020",1430000,290,"arcadia","-19.14336","146.86038"
"NSW","arcadia","2021",2775000,291,"arcadia","-36.5561","145.35359"
"NSW","arcadia","2021",2775000,292,"arcadia","-33.60681","151.06974"
"NSW","arcadia","2021",2775000,293,"arcadia","-19.14336","146.86038"
"NSW","arcadia","2022",2500000,294,"arcadia","-36.5561","145.35359"
"NSW","arcadia","2022",2500000,295,"arcadia","-33.60681","151.06974"
"NSW","arcadia","2022",2500000,296,"arcadia","-19.14336","146.86038"
"NSW","arcadia","2023",1740000,297,"arcadia","-36.5561","145.35359"
"NSW","arcadia","2023",1740000,298,"arcadia","-33.60681","151.06974"
"NSW","arcadia","2023",1740000,299,"arcadia","-19.14336","146.86038"
"NSW","arcadia vale","2022",707500,300,"arcadia vale","-33.05911","151.57728"
"NSW","arcadia vale","2023",735000,301,"arcadia vale","-33.05911","151.57728"
"NSW","argenton","2013",309000,302,"argenton","-32.93534","151.6321"
"NSW","argenton","2015",550000,303,"argenton","-32.93534","151.6321"
"NSW","argenton","2016",439000,304,"argenton","-32.93534","151.6321"
"NSW","argenton","2017",420833,305,"argenton","-32.93534","151.6321"
"NSW","argenton","2020",492500,306,"argenton","-32.93534","151.6321"
"NSW","argenton","2021",600000,307,"argenton","-32.93534","151.6321"
"NSW","argenton","2022",680000,308,"argenton","-32.93534","151.6321"
"NSW","argenton","2023",620000,309,"argenton","-32.93534","151.6321"
"NSW","arncliffe","2006",450000,310,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2007",480000,311,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2008",675000,312,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2009",515000,313,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2010",630000,314,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2011",610500,315,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2012",580500,316,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2013",723000,317,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2014",772000,318,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2015",750500,319,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2016",763000,320,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2017",779000,321,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2018",766500,322,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2019",860000,323,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2020",973500,324,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2021",1260400,325,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2022",820000,326,"allawah","-33.97295","151.11424"
"NSW","arncliffe","2023",821400,327,"allawah","-33.97295","151.11424"
"NSW","artarmon","2007",1412500,328,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2008",1520000,329,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2009",1071000,330,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2010",1449000,331,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2011",1292500,332,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2012",625000,333,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2013",675000,334,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2014",748000,335,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2015",860000,336,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2016",889750,337,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2017",998368,338,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2018",950000,339,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2019",970000,340,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2020",982750,341,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2021",1116000,342,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2022",1050000,343,"artarmon","-33.81194","151.18498"
"NSW","artarmon","2023",1080250,344,"artarmon","-33.81194","151.18498"
"NSW","ashbury","2005",555000,345,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2008",699500,346,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2009",772000,347,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2010",828000,348,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2011",880000,349,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2012",880000,350,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2013",985000,351,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2014",1213500,352,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2015",1400000,353,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2016",1560000,354,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2017",1728000,355,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2018",1572000,356,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2019",1460000,357,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2020",1500000,358,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2021",1965000,359,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2022",1850000,360,"ashbury","-33.90113","151.11777"
"NSW","ashbury","2023",2300000,361,"ashbury","-33.90113","151.11777"
"NSW","ashcroft","2008",275000,362,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2009",304000,363,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2010",312000,364,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2011",323500,365,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2012",320000,366,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2013",390000,367,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2014",475000,368,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2015",585000,369,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2016",615000,370,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2017",660000,371,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2018",630000,372,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2019",613500,373,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2020",638500,374,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2021",752500,375,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2022",806500,376,"ashcroft","-33.91628","150.90096"
"NSW","ashcroft","2023",805000,377,"ashcroft","-33.91628","150.90096"
"NSW","ashfield","2005",522000,378,"ashbury","-33.90113","151.11777"
"NSW","ashfield","2005",522000,379,"ashfield","-24.87252","152.39608"
"NSW","ashfield","2006",525000,380,"ashbury","-33.90113","151.11777"
